iso3,analysis_type,hazard,frequency,return_period,displacement,displacement_stat_error,displacement_over_pop,population
ALB,Retrospective,Hydrometeorological,8.45454545454546,0.118279569892473,3,0.619917349862993,0.00000103316458311809,2903700
ALB,Retrospective,Hydrometeorological,8.45454545454546,0.118279569892473,4,0.619917349862993,0.00000137755277749079,2903700
ALB,Retrospective,Hydrometeorological,4.04545454545455,0.247191011235955,5,0.428817324184391,0.00000172194097186348,2903700
ALB,Retrospective,Hydrometeorological,2.72727272727273,0.366666666666667,10,0.352089395109765,0.00000344388194372697,2903700
ALB,Retrospective,Hydrometeorological,1.72727272727273,0.578947368421053,20,0.28020063649859,0.00000688776388745394,2903700
ALB,Retrospective,Hydrometeorological,0.727272727272727,1.375,50,0.181818181818182,0.0000172194097186348,2903700
ALB,Retrospective,Hydrometeorological,0.454545454545455,2.2,100,0.143739893644017,0.0000344388194372697,2903700
ALB,Retrospective,Hydrometeorological,0.136363636363636,7.33333333333333,200,0.0787295821622217,0.0000688776388745394,2903700
ALB,Retrospective,Hydrometeorological,0.0454545454545455,22,500,0.0454545454545455,0.000172194097186348,2903700
ALB,Retrospective,Hydrometeorological,0.0454545454545455,22,1000,0.0454545454545455,0.000344388194372697,2903700
ALB,Retrospective,Hydrometeorological,0.0454545454545455,22,2000,0.0454545454545455,0.000688776388745394,2903700
ALB,Retrospective,Landslides,12.9090909090909,0.0774647887323944,3,0.766013615743305,0.00000103316458311809,2903700
ALB,Retrospective,Landslides,12.9090909090909,0.0774647887323944,4,0.766013615743305,0.00000137755277749079,2903700
ALB,Retrospective,Landslides,5.81818181818182,0.171875,5,0.51425947722658,0.00000172194097186348,2903700
ALB,Retrospective,Landslides,3.77272727272727,0.265060240963855,10,0.414110617233832,0.00000344388194372697,2903700
ALB,Retrospective,Landslides,2.27272727272727,0.44,20,0.321412173266613,0.00000688776388745394,2903700
ALB,Retrospective,Landslides,0.818181818181818,1.22222222222222,50,0.192847303959967,0.0000172194097186348,2903700
ALB,Retrospective,Landslides,0.181818181818182,5.5,100,0.0909090909090909,0.0000344388194372697,2903700
ALB,Retrospective,Landslides,0.0454545454545455,22,200,0.0454545454545455,0.0000688776388745394,2903700
ALB,Retrospective,Tectonic,1.5,0.666666666666667,3,0.261116483933547,0.00000103316458311809,2903700
ALB,Retrospective,Tectonic,1.5,0.666666666666667,4,0.261116483933547,0.00000137755277749079,2903700
ALB,Retrospective,Tectonic,1.09090909090909,0.916666666666667,5,0.222680885707562,0.00000172194097186348,2903700
ALB,Retrospective,Tectonic,0.818181818181818,1.22222222222222,10,0.192847303959967,0.00000344388194372697,2903700
ALB,Retrospective,Tectonic,0.681818181818182,1.46666666666667,20,0.176044697554883,0.00000688776388745394,2903700
ALB,Retrospective,Tectonic,0.363636363636364,2.75,50,0.128564869306645,0.0000172194097186348,2903700
ALB,Retrospective,Tectonic,0.181818181818182,5.5,100,0.0909090909090909,0.0000344388194372697,2903700
ALB,Retrospective,Tectonic,0.0909090909090909,11,200,0.0642824346533225,0.0000688776388745394,2903700
ALB,Retrospective,Tectonic,0.0454545454545455,22,500,0.0454545454545455,0.000172194097186348,2903700
ALB,Retrospective,Total,22.8636363636364,0.0437375745526839,3,1.01943915872754,0.00000103316458311809,2903700
ALB,Retrospective,Total,22.8636363636364,0.0437375745526839,4,1.01943915872754,0.00000137755277749079,2903700
ALB,Retrospective,Total,10.9545454545455,0.0912863070539419,5,0.705644304375456,0.00000172194097186348,2903700
ALB,Retrospective,Total,7.31818181818182,0.136645962732919,10,0.576753524565887,0.00000344388194372697,2903700
ALB,Retrospective,Total,4.68181818181818,0.213592233009709,20,0.461313252958737,0.00000688776388745394,2903700
ALB,Retrospective,Total,1.90909090909091,0.523809523809524,50,0.294579122654903,0.0000172194097186348,2903700
ALB,Retrospective,Total,0.818181818181818,1.22222222222222,100,0.192847303959967,0.0000344388194372697,2903700
ALB,Retrospective,Total,0.272727272727273,3.66666666666667,200,0.111340442853781,0.0000688776388745394,2903700
ALB,Retrospective,Total,0.0909090909090909,11,500,0.0642824346533225,0.000172194097186348,2903700
ALB,Retrospective,Total,0.0454545454545455,22,1000,0.0454545454545455,0.000344388194372697,2903700
ALB,Retrospective,Total,0.0454545454545455,22,2000,0.0454545454545455,0.000688776388745394,2903700
ARG,Retrospective,Hydrometeorological,21.9230769230769,0.0456140350877193,3,0.749753411139151,0.0000000684193000171938,43847277
ARG,Retrospective,Hydrometeorological,9.66666666666667,0.103448275862069,4,0.497858662537118,0.0000000912257333562584,43847277
ARG,Retrospective,Hydrometeorological,9.66666666666667,0.103448275862069,5,0.497858662537118,0.000000114032166695323,43847277
ARG,Retrospective,Hydrometeorological,6.53846153846154,0.152941176470588,10,0.409454344171059,0.000000228064333390646,43847277
ARG,Retrospective,Hydrometeorological,5.53846153846154,0.180555555555556,20,0.376844575812797,0.000000456128666781292,43847277
ARG,Retrospective,Hydrometeorological,4.33333333333333,0.230769230769231,50,0.333333333333333,0.00000114032166695323,43847277
ARG,Retrospective,Hydrometeorological,3.15384615384615,0.317073170731707,100,0.284372730933575,0.00000228064333390646,43847277
ARG,Retrospective,Hydrometeorological,2.1025641025641,0.475609756097561,200,0.232189362516344,0.00000456128666781292,43847277
ARG,Retrospective,Hydrometeorological,1.05128205128205,0.951219512195122,500,0.164182672754688,0.0000114032166695323,43847277
ARG,Retrospective,Hydrometeorological,0.743589743589744,1.3448275862069,1000,0.138081148900885,0.0000228064333390646,43847277
ARG,Retrospective,Hydrometeorological,0.282051282051282,3.54545454545455,2000,0.0850416612911641,0.0000456128666781292,43847277
ARG,Retrospective,Hydrometeorological,0.256410256410256,3.9,3000,0.08108404256842,0.0000684193000171938,43847277
ARG,Retrospective,Hydrometeorological,0.102564102564103,9.75,5000,0.0512820512820513,0.000114032166695323,43847277
ARG,Retrospective,Hydrometeorological,0.0256410256410256,39,10000,0.0256410256410256,0.000228064333390646,43847277
ARG,Retrospective,Landslides,0.128205128205128,7.8,3,0.0573350763461485,0.0000000684193000171938,43847277
ARG,Retrospective,Landslides,0.0512820512820513,19.5,4,0.0362618862146947,0.0000000912257333562584,43847277
ARG,Retrospective,Landslides,0.0512820512820513,19.5,5,0.0362618862146947,0.000000114032166695323,43847277
ARG,Retrospective,Landslides,0.0512820512820513,19.5,10,0.0362618862146947,0.000000228064333390646,43847277
ARG,Retrospective,Landslides,0.0512820512820513,19.5,20,0.0362618862146947,0.000000456128666781292,43847277
ARG,Retrospective,Landslides,0.0256410256410256,39,50,0.0256410256410256,0.00000114032166695323,43847277
ARG,Retrospective,Landslides,0.0256410256410256,39,100,0.0256410256410256,0.00000228064333390646,43847277
ARG,Retrospective,Tectonic,0.358974358974359,2.78571428571429,3,0.0959399329942036,0.0000000684193000171938,43847277
ARG,Retrospective,Tectonic,0.128205128205128,7.8,4,0.0573350763461485,0.0000000912257333562584,43847277
ARG,Retrospective,Tectonic,0.128205128205128,7.8,5,0.0573350763461485,0.000000114032166695323,43847277
ARG,Retrospective,Tectonic,0.128205128205128,7.8,10,0.0573350763461485,0.000000228064333390646,43847277
ARG,Retrospective,Tectonic,0.102564102564103,9.75,20,0.0512820512820513,0.000000456128666781292,43847277
ARG,Retrospective,Tectonic,0.102564102564103,9.75,50,0.0512820512820513,0.00000114032166695323,43847277
ARG,Retrospective,Tectonic,0.102564102564103,9.75,100,0.0512820512820513,0.00000228064333390646,43847277
ARG,Retrospective,Tectonic,0.102564102564103,9.75,200,0.0512820512820513,0.00000456128666781292,43847277
ARG,Retrospective,Tectonic,0.0512820512820513,19.5,500,0.0362618862146947,0.0000114032166695323,43847277
ARG,Retrospective,Tectonic,0.0512820512820513,19.5,1000,0.0362618862146947,0.0000228064333390646,43847277
ARG,Retrospective,Tectonic,0.0512820512820513,19.5,2000,0.0362618862146947,0.0000456128666781292,43847277
ARG,Retrospective,Tectonic,0.0512820512820513,19.5,3000,0.0362618862146947,0.0000684193000171938,43847277
ARG,Retrospective,Tectonic,0.0512820512820513,19.5,5000,0.0362618862146947,0.000114032166695323,43847277
ARG,Retrospective,Tectonic,0.0512820512820513,19.5,10000,0.0362618862146947,0.000228064333390646,43847277
ARG,Retrospective,Tectonic,0.0256410256410256,39,20000,0.0256410256410256,0.000456128666781292,43847277
ARG,Retrospective,Total,22.4358974358974,0.0445714285714286,3,0.758471767064053,0.0000000684193000171938,43847277
ARG,Retrospective,Total,9.84615384615385,0.1015625,4,0.502459434417062,0.0000000912257333562584,43847277
ARG,Retrospective,Total,9.84615384615385,0.1015625,5,0.502459434417062,0.000000114032166695323,43847277
ARG,Retrospective,Total,6.71794871794872,0.148854961832061,10,0.415036257852273,0.000000228064333390646,43847277
ARG,Retrospective,Total,5.69230769230769,0.175675675675676,20,0.382042677583368,0.000000456128666781292,43847277
ARG,Retrospective,Total,4.46153846153846,0.224137931034483,50,0.338228357904434,0.00000114032166695323,43847277
ARG,Retrospective,Total,3.28205128205128,0.3046875,100,0.290095089717558,0.00000228064333390646,43847277
ARG,Retrospective,Total,2.20512820512821,0.453488372093023,200,0.237785089628095,0.00000456128666781292,43847277
ARG,Retrospective,Total,1.1025641025641,0.906976744186046,500,0.168139449341077,0.0000114032166695323,43847277
ARG,Retrospective,Total,0.794871794871795,1.25806451612903,1000,0.142763188790513,0.0000228064333390646,43847277
ARG,Retrospective,Total,0.333333333333333,3,2000,0.0924500327042048,0.0000456128666781292,43847277
ARG,Retrospective,Total,0.307692307692308,3.25,3000,0.0888231183368655,0.0000684193000171938,43847277
ARG,Retrospective,Total,0.153846153846154,6.5,5000,0.0628074293021328,0.000114032166695323,43847277
ARG,Retrospective,Total,0.0769230769230769,13,10000,0.0444115591684328,0.000228064333390646,43847277
ARG,Retrospective,Total,0.0256410256410256,39,20000,0.0256410256410256,0.000456128666781292,43847277
ARG,Retrospective,Volcanic,0.0256410256410256,39,3,0.0256410256410256,0.0000000684193000171938,43847277
ATG,Retrospective,Hydrometeorological,1,1,3,0.707106781186548,0.0000323491988181759,92738
ATG,Retrospective,Total,1,1,3,0.707106781186548,0.0000323491988181759,92738
BLZ,Retrospective,Hydrometeorological,2,0.5,3,1,0.00000817567899014013,366942
BLZ,Retrospective,Hydrometeorological,2,0.5,4,1,0.0000109009053201868,366942
BLZ,Retrospective,Hydrometeorological,2,0.5,5,1,0.0000136261316502336,366942
BLZ,Retrospective,Hydrometeorological,1.5,0.666666666666667,10,0.866025403784439,0.0000272522633004671,366942
BLZ,Retrospective,Hydrometeorological,1,1,20,0.707106781186548,0.0000545045266009342,366942
BLZ,Retrospective,Hydrometeorological,1,1,50,0.707106781186548,0.000136261316502336,366942
BLZ,Retrospective,Hydrometeorological,0.5,2,100,0.5,0.000272522633004671,366942
BLZ,Retrospective,Hydrometeorological,0.5,2,200,0.5,0.000545045266009342,366942
BLZ,Retrospective,Hydrometeorological,0.5,2,500,0.5,0.00136261316502336,366942
BLZ,Retrospective,Tectonic,0.5,2,3,0.5,0.00000817567899014013,366942
BLZ,Retrospective,Total,2.5,0.4,3,1.11803398874989,0.00000817567899014013,366942
BLZ,Retrospective,Total,2,0.5,4,1,0.0000109009053201868,366942
BLZ,Retrospective,Total,2,0.5,5,1,0.0000136261316502336,366942
BLZ,Retrospective,Total,1.5,0.666666666666667,10,0.866025403784439,0.0000272522633004671,366942
BLZ,Retrospective,Total,1,1,20,0.707106781186548,0.0000545045266009342,366942
BLZ,Retrospective,Total,1,1,50,0.707106781186548,0.000136261316502336,366942
BLZ,Retrospective,Total,0.5,2,100,0.5,0.000272522633004671,366942
BLZ,Retrospective,Total,0.5,2,200,0.5,0.000545045266009342,366942
BLZ,Retrospective,Total,0.5,2,500,0.5,0.00136261316502336,366942
BOL,Retrospective,Hydrometeorological,7.18604651162791,0.13915857605178,3,0.408799903052255,0.000000275522523874486,10888402
BOL,Retrospective,Hydrometeorological,3.97674418604651,0.251461988304094,4,0.304109228619117,0.000000367363365165981,10888402
BOL,Retrospective,Hydrometeorological,3.97674418604651,0.251461988304094,5,0.304109228619117,0.000000459204206457477,10888402
BOL,Retrospective,Hydrometeorological,2.93023255813953,0.341269841269841,10,0.261045864193531,0.000000918408412914953,10888402
BOL,Retrospective,Hydrometeorological,2.09302325581395,0.477777777777778,20,0.220624022802445,0.00000183681682582991,10888402
BOL,Retrospective,Hydrometeorological,1.34883720930233,0.741379310344828,50,0.177111002461951,0.00000459204206457476,10888402
BOL,Retrospective,Hydrometeorological,0.790697674418605,1.26470588235294,100,0.135603532438263,0.00000918408412914953,10888402
BOL,Retrospective,Hydrometeorological,0.348837209302326,2.86666666666667,200,0.0900693801443585,0.0000183681682582991,10888402
BOL,Retrospective,Hydrometeorological,0.116279069767442,8.6,500,0.0520015808720881,0.0000459204206457477,10888402
BOL,Retrospective,Hydrometeorological,0.0930232558139535,10.75,1000,0.0465116279069767,0.0000918408412914953,10888402
BOL,Retrospective,Hydrometeorological,0.0232558139534884,43,2000,0.0232558139534884,0.000183681682582991,10888402
BOL,Retrospective,Landslides,1.72093023255814,0.581081081081081,3,0.200054075977736,0.000000275522523874486,10888402
BOL,Retrospective,Landslides,0.976744186046512,1.02380952380952,4,0.150714899962973,0.000000367363365165981,10888402
BOL,Retrospective,Landslides,0.976744186046512,1.02380952380952,5,0.150714899962973,0.000000459204206457477,10888402
BOL,Retrospective,Landslides,0.767441860465116,1.3030303030303,10,0.133594480152047,0.000000918408412914953,10888402
BOL,Retrospective,Landslides,0.558139534883721,1.79166666666667,20,0.113929755478287,0.00000183681682582991,10888402
BOL,Retrospective,Landslides,0.325581395348837,3.07142857142857,50,0.0870152880645103,0.00000459204206457476,10888402
BOL,Retrospective,Landslides,0.209302325581395,4.77777777777778,100,0.0697674418604651,0.00000918408412914953,10888402
BOL,Retrospective,Landslides,0.0930232558139535,10.75,200,0.0465116279069767,0.0000183681682582991,10888402
BOL,Retrospective,Tectonic,0.0930232558139535,10.75,3,0.0465116279069767,0.000000275522523874486,10888402
BOL,Retrospective,Tectonic,0.0697674418604651,14.3333333333333,4,0.0402802513388111,0.000000367363365165981,10888402
BOL,Retrospective,Tectonic,0.0697674418604651,14.3333333333333,5,0.0402802513388111,0.000000459204206457477,10888402
BOL,Retrospective,Tectonic,0.0697674418604651,14.3333333333333,10,0.0402802513388111,0.000000918408412914953,10888402
BOL,Retrospective,Tectonic,0.0697674418604651,14.3333333333333,20,0.0402802513388111,0.00000183681682582991,10888402
BOL,Retrospective,Tectonic,0.0232558139534884,43,50,0.0232558139534884,0.00000459204206457476,10888402
BOL,Retrospective,Tectonic,0.0232558139534884,43,100,0.0232558139534884,0.00000918408412914953,10888402
BOL,Retrospective,Tectonic,0.0232558139534884,43,200,0.0232558139534884,0.0000183681682582991,10888402
BOL,Retrospective,Tectonic,0.0232558139534884,43,500,0.0232558139534884,0.0000459204206457477,10888402
BOL,Retrospective,Tectonic,0.0232558139534884,43,1000,0.0232558139534884,0.0000918408412914953,10888402
BOL,Retrospective,Tectonic,0.0232558139534884,43,2000,0.0232558139534884,0.000183681682582991,10888402
BOL,Retrospective,Tectonic,0.0232558139534884,43,3000,0.0232558139534884,0.000275522523874486,10888402
BOL,Retrospective,Total,9,0.111111111111111,3,0.457495710997814,0.000000275522523874486,10888402
BOL,Retrospective,Total,5.02325581395349,0.199074074074074,4,0.341789266434862,0.000000367363365165981,10888402
BOL,Retrospective,Total,5.02325581395349,0.199074074074074,5,0.341789266434862,0.000000459204206457477,10888402
BOL,Retrospective,Total,3.76744186046512,0.265432098765432,10,0.295998187473438,0.000000918408412914953,10888402
BOL,Retrospective,Total,2.72093023255814,0.367521367521368,20,0.25155008898586,0.00000183681682582991,10888402
BOL,Retrospective,Total,1.69767441860465,0.589041095890411,50,0.198697761519012,0.00000459204206457476,10888402
BOL,Retrospective,Total,1.02325581395349,0.977272727272727,100,0.154261618156065,0.00000918408412914953,10888402
BOL,Retrospective,Total,0.465116279069767,2.15,200,0.104003161744176,0.0000183681682582991,10888402
BOL,Retrospective,Total,0.13953488372093,7.16666666666667,500,0.0569648777391437,0.0000459204206457477,10888402
BOL,Retrospective,Total,0.116279069767442,8.6,1000,0.0520015808720881,0.0000918408412914953,10888402
BOL,Retrospective,Total,0.0465116279069767,21.5,2000,0.0328886874970487,0.000183681682582991,10888402
BOL,Retrospective,Total,0.0232558139534884,43,3000,0.0232558139534884,0.000275522523874486,10888402
BTN,Retrospective,Hydrometeorological,0.5,2,3,0.353553390593274,0.00000382602795806163,784103
BTN,Retrospective,Hydrometeorological,0.5,2,4,0.353553390593274,0.00000510137061074884,784103
BTN,Retrospective,Hydrometeorological,0.5,2,5,0.353553390593274,0.00000637671326343605,784103
BTN,Retrospective,Hydrometeorological,0.25,4,10,0.25,0.0000127534265268721,784103
BTN,Retrospective,Tectonic,0.5,2,3,0.353553390593274,0.00000382602795806163,784103
BTN,Retrospective,Tectonic,0.5,2,4,0.353553390593274,0.00000510137061074884,784103
BTN,Retrospective,Tectonic,0.5,2,5,0.353553390593274,0.00000637671326343605,784103
BTN,Retrospective,Tectonic,0.5,2,10,0.353553390593274,0.0000127534265268721,784103
BTN,Retrospective,Tectonic,0.5,2,20,0.353553390593274,0.0000255068530537442,784103
BTN,Retrospective,Tectonic,0.5,2,50,0.353553390593274,0.0000637671326343605,784103
BTN,Retrospective,Tectonic,0.5,2,100,0.353553390593274,0.000127534265268721,784103
BTN,Retrospective,Tectonic,0.5,2,200,0.353553390593274,0.000255068530537442,784103
BTN,Retrospective,Tectonic,0.5,2,500,0.353553390593274,0.000637671326343605,784103
BTN,Retrospective,Tectonic,0.5,2,1000,0.353553390593274,0.00127534265268721,784103
BTN,Retrospective,Tectonic,0.25,4,2000,0.25,0.00255068530537442,784103
BTN,Retrospective,Tectonic,0.25,4,3000,0.25,0.00382602795806163,784103
BTN,Retrospective,Total,1,1,3,0.5,0.00000382602795806163,784103
BTN,Retrospective,Total,1,1,4,0.5,0.00000510137061074884,784103
BTN,Retrospective,Total,1,1,5,0.5,0.00000637671326343605,784103
BTN,Retrospective,Total,0.75,1.33333333333333,10,0.433012701892219,0.0000127534265268721,784103
BTN,Retrospective,Total,0.5,2,20,0.353553390593274,0.0000255068530537442,784103
BTN,Retrospective,Total,0.5,2,50,0.353553390593274,0.0000637671326343605,784103
BTN,Retrospective,Total,0.5,2,100,0.353553390593274,0.000127534265268721,784103
BTN,Retrospective,Total,0.5,2,200,0.353553390593274,0.000255068530537442,784103
BTN,Retrospective,Total,0.5,2,500,0.353553390593274,0.000637671326343605,784103
BTN,Retrospective,Total,0.5,2,1000,0.353553390593274,0.00127534265268721,784103
BTN,Retrospective,Total,0.25,4,2000,0.25,0.00255068530537442,784103
BTN,Retrospective,Total,0.25,4,3000,0.25,0.00382602795806163,784103
CHL,Retrospective,Hydrometeorological,6.86363636363636,0.145695364238411,3,0.394957890840517,0.000000165454710909256,18131850
CHL,Retrospective,Hydrometeorological,3.63636363636364,0.275,4,0.287479787288035,0.000000220606281212342,18131850
CHL,Retrospective,Hydrometeorological,3.63636363636364,0.275,5,0.287479787288035,0.000000275757851515427,18131850
CHL,Retrospective,Hydrometeorological,2.52272727272727,0.396396396396396,10,0.239446676201199,0.000000551515703030855,18131850
CHL,Retrospective,Hydrometeorological,1.93181818181818,0.517647058823529,20,0.209535101302111,0.00000110303140606171,18131850
CHL,Retrospective,Hydrometeorological,1.31818181818182,0.758620689655172,50,0.173085752405998,0.00000275757851515427,18131850
CHL,Retrospective,Hydrometeorological,1,1,100,0.150755672288882,0.00000551515703030855,18131850
CHL,Retrospective,Hydrometeorological,0.704545454545455,1.41935483870968,200,0.126540099155228,0.0000110303140606171,18131850
CHL,Retrospective,Hydrometeorological,0.568181818181818,1.76,500,0.113636363636364,0.0000275757851515427,18131850
CHL,Retrospective,Hydrometeorological,0.363636363636364,2.75,1000,0.0909090909090909,0.0000551515703030855,18131850
CHL,Retrospective,Hydrometeorological,0.25,4,2000,0.0753778361444409,0.000110303140606171,18131850
CHL,Retrospective,Hydrometeorological,0.159090909090909,6.28571428571429,3000,0.0601307116151043,0.000165454710909256,18131850
CHL,Retrospective,Hydrometeorological,0.0909090909090909,11,5000,0.0454545454545455,0.000275757851515427,18131850
CHL,Retrospective,Hydrometeorological,0.0681818181818182,14.6666666666667,10000,0.0393647910811108,0.000551515703030855,18131850
CHL,Retrospective,Hydrometeorological,0.0227272727272727,44,20000,0.0227272727272727,0.00110303140606171,18131850
CHL,Retrospective,Landslides,0.636363636363636,1.57142857142857,3,0.120261423230209,0.000000165454710909256,18131850
CHL,Retrospective,Landslides,0.318181818181818,3.14285714285714,4,0.0850376678812259,0.000000220606281212342,18131850
CHL,Retrospective,Landslides,0.318181818181818,3.14285714285714,5,0.0850376678812259,0.000000275757851515427,18131850
CHL,Retrospective,Landslides,0.136363636363636,7.33333333333333,10,0.0556702214268904,0.000000551515703030855,18131850
CHL,Retrospective,Landslides,0.0909090909090909,11,20,0.0454545454545455,0.00000110303140606171,18131850
CHL,Retrospective,Tectonic,0.590909090909091,1.69230769230769,3,0.115886807127109,0.000000165454710909256,18131850
CHL,Retrospective,Tectonic,0.431818181818182,2.31578947368421,4,0.0990658850804699,0.000000220606281212342,18131850
CHL,Retrospective,Tectonic,0.431818181818182,2.31578947368421,5,0.0990658850804699,0.000000275757851515427,18131850
CHL,Retrospective,Tectonic,0.363636363636364,2.75,10,0.0909090909090909,0.000000551515703030855,18131850
CHL,Retrospective,Tectonic,0.340909090909091,2.93333333333333,20,0.0880223487774413,0.00000110303140606171,18131850
CHL,Retrospective,Tectonic,0.25,4,50,0.0753778361444409,0.00000275757851515427,18131850
CHL,Retrospective,Tectonic,0.25,4,100,0.0753778361444409,0.00000551515703030855,18131850
CHL,Retrospective,Tectonic,0.227272727272727,4.4,200,0.0718699468220086,0.0000110303140606171,18131850
CHL,Retrospective,Tectonic,0.204545454545455,4.88888888888889,500,0.0681818181818182,0.0000275757851515427,18131850
CHL,Retrospective,Tectonic,0.181818181818182,5.5,1000,0.0642824346533225,0.0000551515703030855,18131850
CHL,Retrospective,Tectonic,0.159090909090909,6.28571428571429,2000,0.0601307116151043,0.000110303140606171,18131850
CHL,Retrospective,Tectonic,0.159090909090909,6.28571428571429,3000,0.0601307116151043,0.000165454710909256,18131850
CHL,Retrospective,Tectonic,0.159090909090909,6.28571428571429,5000,0.0601307116151043,0.000275757851515427,18131850
CHL,Retrospective,Tectonic,0.113636363636364,8.8,10000,0.0508197267613589,0.000551515703030855,18131850
CHL,Retrospective,Tectonic,0.0909090909090909,11,20000,0.0454545454545455,0.00110303140606171,18131850
CHL,Retrospective,Tectonic,0.0681818181818182,14.6666666666667,30000,0.0393647910811108,0.00165454710909256,18131850
CHL,Retrospective,Tectonic,0.0454545454545455,22,50000,0.0321412173266613,0.00275757851515427,18131850
CHL,Retrospective,Tectonic,0.0227272727272727,44,100000,0.0227272727272727,0.00551515703030855,18131850
CHL,Retrospective,Tectonic,0.0227272727272727,44,200000,0.0227272727272727,0.0110303140606171,18131850
CHL,Retrospective,Tectonic,0.0227272727272727,44,300000,0.0227272727272727,0.0165454710909256,18131850
CHL,Retrospective,Tectonic,0.0227272727272727,44,500000,0.0227272727272727,0.0275757851515427,18131850
CHL,Retrospective,Tectonic,0.0227272727272727,44,1000000,0.0227272727272727,0.0551515703030855,18131850
CHL,Retrospective,Total,8.18181818181818,0.122222222222222,3,0.431219680932052,0.000000165454710909256,18131850
CHL,Retrospective,Total,4.40909090909091,0.22680412371134,4,0.316554279026912,0.000000220606281212342,18131850
CHL,Retrospective,Total,4.40909090909091,0.22680412371134,5,0.316554279026912,0.000000275757851515427,18131850
CHL,Retrospective,Total,3.02272727272727,0.330827067669173,10,0.262103695333427,0.000000551515703030855,18131850
CHL,Retrospective,Total,2.36363636363636,0.423076923076923,20,0.231773614254217,0.00000110303140606171,18131850
CHL,Retrospective,Total,1.56818181818182,0.63768115942029,50,0.188786905975411,0.00000275757851515427,18131850
CHL,Retrospective,Total,1.25,0.8,100,0.168549965615811,0.00000551515703030855,18131850
CHL,Retrospective,Total,0.931818181818182,1.07317073170732,200,0.145525550850747,0.0000110303140606171,18131850
CHL,Retrospective,Total,0.772727272727273,1.29411764705882,500,0.132521633973757,0.0000275757851515427,18131850
CHL,Retrospective,Total,0.545454545454545,1.83333333333333,1000,0.111340442853781,0.0000551515703030855,18131850
CHL,Retrospective,Total,0.409090909090909,2.44444444444444,2000,0.0964236519799837,0.000110303140606171,18131850
CHL,Retrospective,Total,0.318181818181818,3.14285714285714,3000,0.0850376678812259,0.000165454710909256,18131850
CHL,Retrospective,Total,0.25,4,5000,0.0753778361444409,0.000275757851515427,18131850
CHL,Retrospective,Total,0.181818181818182,5.5,10000,0.0642824346533225,0.000551515703030855,18131850
CHL,Retrospective,Total,0.113636363636364,8.8,20000,0.0508197267613589,0.00110303140606171,18131850
CHL,Retrospective,Total,0.0681818181818182,14.6666666666667,30000,0.0393647910811108,0.00165454710909256,18131850
CHL,Retrospective,Total,0.0454545454545455,22,50000,0.0321412173266613,0.00275757851515427,18131850
CHL,Retrospective,Total,0.0227272727272727,44,100000,0.0227272727272727,0.00551515703030855,18131850
CHL,Retrospective,Total,0.0227272727272727,44,200000,0.0227272727272727,0.0110303140606171,18131850
CHL,Retrospective,Total,0.0227272727272727,44,300000,0.0227272727272727,0.0165454710909256,18131850
CHL,Retrospective,Total,0.0227272727272727,44,500000,0.0227272727272727,0.0275757851515427,18131850
CHL,Retrospective,Total,0.0227272727272727,44,1000000,0.0227272727272727,0.0551515703030855,18131850
CHL,Retrospective,Volcanic,0.0909090909090909,11,3,0.0454545454545455,0.000000165454710909256,18131850
CHL,Retrospective,Volcanic,0.0227272727272727,44,4,0.0227272727272727,0.000000220606281212342,18131850
CHL,Retrospective,Volcanic,0.0227272727272727,44,5,0.0227272727272727,0.000000275757851515427,18131850
COL,Retrospective,Hydrometeorological,72.25,0.013840830449827,3,1.2814232144555,0.0000000616593872964233,48654392
COL,Retrospective,Hydrometeorological,56.0227272727273,0.0178498985801217,4,1.12838105339149,0.0000000822125163952311,48654392
COL,Retrospective,Hydrometeorological,56.0227272727273,0.0178498985801217,5,1.12838105339149,0.000000102765645494039,48654392
COL,Retrospective,Hydrometeorological,49.4545454545455,0.0202205882352941,10,1.06017307179005,0.000000205531290988078,48654392
COL,Retrospective,Hydrometeorological,38.2727272727273,0.0261282660332542,20,0.932649296758327,0.000000411062581976155,48654392
COL,Retrospective,Hydrometeorological,26.2954545454545,0.0380293863439931,50,0.773061425077043,0.00000102765645494039,48654392
COL,Retrospective,Hydrometeorological,16.3636363636364,0.0611111111111111,100,0.609836721136306,0.00000205531290988078,48654392
COL,Retrospective,Hydrometeorological,9.36363636363636,0.106796116504854,200,0.461313252958737,0.00000411062581976155,48654392
COL,Retrospective,Hydrometeorological,3.81818181818182,0.261904761904762,500,0.294579122654903,0.0000102765645494039,48654392
COL,Retrospective,Hydrometeorological,1.93181818181818,0.517647058823529,1000,0.209535101302111,0.0000205531290988078,48654392
COL,Retrospective,Hydrometeorological,0.704545454545455,1.41935483870968,2000,0.126540099155228,0.0000411062581976155,48654392
COL,Retrospective,Hydrometeorological,0.363636363636364,2.75,3000,0.0909090909090909,0.0000616593872964233,48654392
COL,Retrospective,Hydrometeorological,0.113636363636364,8.8,5000,0.0508197267613589,0.000102765645494039,48654392
COL,Retrospective,Hydrometeorological,0.0227272727272727,44,10000,0.0227272727272727,0.000205531290988078,48654392
COL,Retrospective,Hydrometeorological,0.0227272727272727,44,20000,0.0227272727272727,0.000411062581976155,48654392
COL,Retrospective,Landslides,24,0.0416666666666667,3,0.738548945875996,0.0000000616593872964233,48654392
COL,Retrospective,Landslides,15.3863636363636,0.0649926144756278,4,0.591345992329895,0.0000000822125163952311,48654392
